meta_run/id,meta_run/name,meta_run/created_at,meta_run/state,meta_run/tags,meta_run/group,meta_run/project,config/axes/A1_Normalization Policy,config/axes/A2_Normalization Type,config/axes/A3-a_Differential Attention Bias Mode,config/axes/A3_Attention Type,config/axes/A4_Attention Internal Normalization,config/axes/A5_Causal Masking,config/axes/B1-G1_Global-Conditioned Mode,config/axes/B1-G2_Global-Conditioned MLP Type,config/axes/B1-G3_Global-Conditioned Global Dimension,config/axes/B1-L1_Lorentz Feature Set,config/axes/B1-L2_Lorentz MLP Type,config/axes/B1-L3_Lorentz Hidden Dimension,config/axes/B1-L4_Lorentz Per-Head Mode,config/axes/B1-L5_Lorentz Sparse Gating,config/axes/B1-S1_SM Interaction Mode,config/axes/B1-S2_SM Mask Value,config/axes/B1-T1_Type-Pair Initialization,config/axes/B1-T2_Type-Pair Freeze Table,config/axes/B1-T3_Type-Pair Kinematic Gate,config/axes/B1-T4_Type-Pair Kinematic Feature,config/axes/B1-T5_Type-Pair Mask Value,config/axes/B1_Bias Activation Set,config/axes/C1_Head Realization,config/axes/C2_Pooling Strategy,config/axes/D1_Feature Set,config/axes/D2_MET Treatment,config/axes/D3_Token Ordering,config/axes/E1-a1_PE Dimension Mask,config/axes/E1-a_PE Space,config/axes/E1-b_Rotary Base Frequency,config/axes/E1_PE Type,config/axes/F1-a1_KAN FFN Bottleneck Dimension,config/axes/F1-a_KAN FFN Variant,config/axes/F1-b_MoE Encoder Scope,config/axes/F1-eff_FFN Realization,config/axes/F1-moe_MoE Enabled,config/axes/F1_FFN Type,config/axes/G1_Task Type,config/axes/G2_Model Family,config/axes/G3_Classification Task,config/axes/H10_Model Size Label,config/axes/H1_Model Dimension,config/axes/H2_Encoder Depth,config/axes/H3_Attention Heads,config/axes/H4_FFN Hidden Dimension,config/axes/H5_Dropout,config/axes/K1_KAN Grid Size,config/axes/K2_KAN Spline Order,config/axes/K3_KAN Grid Range,config/axes/K4_KAN Spline Regularization Weight,config/axes/K5_KAN Grid Update Frequency,config/axes/L1_Log PID Embeddings,config/axes/L2_Interpretability Enabled,config/axes/L3_Save Attention Maps,config/axes/L4_Save KAN Splines,config/axes/L5_Save MoE Routing,config/axes/L6_Save Gradient Norms,config/axes/L7_Checkpoint Epochs,config/axes/M1_MoE Number of Experts,config/axes/M2_MoE Top K,config/axes/M3_MoE Routing Level,config/axes/M4_MoE Load Balance Weight,config/axes/M5_MoE Noisy Gating,config/axes/P1-a_Nodewise Mass Neighbourhood Sizes,config/axes/P1-b_Nodewise Mass Hidden Dimension,config/axes/P1_Nodewise Mass Enabled,config/axes/P2-a_MIA Placement,config/axes/P2-b_MIA Number of Blocks,config/axes/P2-c_MIA Interaction Dimension,config/axes/P2-d_MIA Reduction Dimension,config/axes/P2-e_MIA Dropout,config/axes/P2_MIA Pre-Encoder Enabled,config/axes/R10_Early Stop Enabled,config/axes/R11_Early Stop Patience,config/axes/R12_Early Stop Min Delta,config/axes/R13_Restore Best Weights,config/axes/R14_PID Schedule Mode,config/axes/R15_PID Transition Epoch,config/axes/R16_PID Reinit Mode,config/axes/R17_PID Separate LR,config/axes/R1_Epochs,config/axes/R2_Learning Rate,config/axes/R3_Weight Decay,config/axes/R4_Batch Size,config/axes/R5_Seed,config/axes/R6_Warmup Steps,config/axes/R7_LR Schedule,config/axes/R8_Label Smoothing,config/axes/R9_Gradient Clipping,config/axes/S1_Shared Backbone Enabled,config/axes/S2_Shared Backbone Features,config/axes/T1-a_PID Embedding Mode,config/axes/T1-b_PID Embedding Dimension,config/axes/T1-c_Pretrained Model Type,config/axes/T1_Tokenizer Family,eval_v2/test_loss,eval_v2/test_acc,eval_v2/test_f1,eval_v2/test_auroc,eval_v2/log_loss,eval_v2/brier_score,eval_v2/eps_S_at_invB_10,eval_v2/eps_S_at_invB_50,eval_v2/eps_S_at_invB_100,eval_v2/eps_S_at_invB_1000,eval_v2/auroc_at_low_fpr,eval_v2/auroc_at_high_tpr,eval_v2/ece,eval_v2/flops_per_event_analytic,eval_v2/flops_per_event_measured,eval_v2/num_parameters_total,eval_v2/num_parameters_trainable,eval_v2/num_parameters_by_module_encoder,eval_v2/num_parameters_by_module_head,eval_v2/num_parameters_by_module_tokenizer,eval_v2/num_parameters_by_module_biases,eval_v2/checkpoint_size_mb,eval_v2/checkpoint_epoch,eval_v2/checkpoint_status,eval_v2/checkpoint_kind,eval_v2/checkpoint_sha256,eval_v2/test_set_hash,eval_v2/spec_version,eval_v2/timestamp,eval_v2/torch_version,eval_v2/cuda_version,eval_v2/gpu_name,eval_v2/runtime_seconds,eval_v2/inference_latency_ms_b1_mean,eval_v2/inference_latency_ms_b1_p50,eval_v2/inference_latency_ms_b1_p95,eval_v2/inference_latency_ms_b1_p99,eval_v2/inference_latency_ms_b64_mean,eval_v2/inference_latency_ms_b512_mean,eval_v2/throughput_samples_per_s_b512,eval_v2/peak_memory_mib_inference_b512,eval_v2/diff_attn/lambda_mean_abs,eval_v2/moe/expert_utilization_mean,eval_v2/lorentz/feature_gate_active_count,eval_v2/kan/spline_complexity,eval_v2/typepair/table_norm,eval_v2/typepair/table_drift_from_init,eval_v2/per_class_auroc_json,eval_v2/per_class_precision_json,eval_v2/per_class_recall_json,eval_v2/cm_json,config/meta.needs_review,axes_complete,thesis_label
qfpkuaf0,run_20251103-145845_compare_globals_heads_job000,2026-02-04T15:54:23Z,finished,"[""dataset:4topssplitted"",""family:ae"",""goal:anomaly_detection"",""level:sim_event"",""needs_review""]",exp_20251103-145845_compare_globals_heads,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,,"[0,1,2,3]",,input_order,,,,,,,,standard,false,standard,ae,autoencoder,ttH+ttW+ttWW+ttZ | 4t,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,False,non-transformer
sbnrhvym,run_20251103-145845_compare_globals_heads_job001,2026-02-04T15:54:26Z,finished,"[""dataset:4topssplitted"",""family:ae"",""goal:anomaly_detection"",""level:sim_event"",""needs_review""]",exp_20251103-145845_compare_globals_heads,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,,"[0,1,2,3]",,input_order,,,,,,,,standard,false,standard,ae,autoencoder,ttH+ttW+ttWW+ttZ | 4t,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,False,non-transformer
ncbhwhhm,run_20251103-145845_compare_globals_heads_job002,2026-02-04T15:54:28Z,finished,"[""dataset:4topssplitted"",""family:ae"",""goal:anomaly_detection"",""level:sim_event"",""needs_review""]",exp_20251103-145845_compare_globals_heads,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,,"[0,1,2,3]",,input_order,,,,,,,,standard,false,standard,ae,autoencoder,ttH+ttW+ttWW+ttZ | 4t,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,False,non-transformer
2s7uqaa5,run_20251103-145845_compare_globals_heads_job003,2026-02-04T15:54:30Z,finished,"[""dataset:4topssplitted"",""family:ae"",""goal:anomaly_detection"",""level:sim_event"",""needs_review""]",exp_20251103-145845_compare_globals_heads,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,,"[0,1,2,3]",,input_order,,,,,,,,standard,false,standard,ae,autoencoder,ttH+ttW+ttWW+ttZ | 4t,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,False,non-transformer
f0070df9,run_20251104-134108_run,2026-02-04T15:54:33Z,finished,"[""dataset:4topssplitted"",""family:ae"",""goal:anomaly_detection"",""level:sim_event"",""needs_review""]",,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,,"[0,1,2,3]",,input_order,,,,,,,,standard,false,standard,ae,autoencoder,ttH+ttW+ttWW+ttZ | 4t,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,False,non-transformer
o912sby1,run_20251104-164500_run,2026-02-04T15:54:35Z,finished,"[""dataset:4topssplitted"",""family:ae"",""goal:anomaly_detection"",""level:sim_event"",""needs_review""]",,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,,"[0,1,2,3]",,input_order,,,,,,,,standard,false,standard,ae,autoencoder,ttH+ttW+ttWW+ttZ | 4t,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,False,non-transformer
ei6r6mpn,run_20251112-132051_run,2026-02-04T15:54:38Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d128_L4,128,4,4,512,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,10,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.3995046019554138,0.816135679188461,0.7140462995035015,0.8319782373837253,0.3995045645709601,0.1276206523180008,0.5242117117117117,0.18890765765765766,0.125,0.022804054054054054,0.0007265893942723212,0.5264244579945799,0.026808288951188912,33035520.0,,794114,794114,793088,258,0,5762,9.1535,8,success,best_val,0063a9ca012b15c4d30fc3717a81b7c2230cbd3fb01b5fe95d5fac892a928ae7,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:18:26.789292+00:00,2.4.1,12.1,NVIDIA L40S,45.75,2.6816510688513517,2.5814813561737537,3.215427976101637,3.283821977674961,0.26207382306893123,0.2765231836201565,1851562.6548814224,4284.76318359375,,,,,,,"{""0"":0.8319782190727312,""1"":0.8319782373837253}","{""0"":0.900208599690465,""1"":0.5088539104771274}","{""0"":0.8701138211382113,""1"":0.5824887387387387}","{""0_0"":13378,""0_1"":1997,""1_0"":1483,""1_1"":2069}",false,False,
qc7lmgbv,run_20251112-132054_run,2026-02-04T15:54:40Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d128_L4,128,4,4,512,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,10,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.3995046019554138,0.816135679188461,0.7140462995035015,0.8319782373837253,0.3995045645709601,0.1276206523180008,0.5242117117117117,0.18890765765765766,0.125,0.022804054054054054,0.0007265893942723212,0.5264244579945799,0.026808288951188912,33035520.0,,794114,794114,793088,258,0,5762,9.1535,8,success,best_val,0063a9ca012b15c4d30fc3717a81b7c2230cbd3fb01b5fe95d5fac892a928ae7,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:17:38.055014+00:00,2.4.1,12.1,NVIDIA L40S,45.88,3.4580444754101336,3.4573543816804886,3.5089123994112015,3.523373045027256,0.26117242414329667,0.2762672334074523,1853278.051417982,4284.76318359375,,,,,,,"{""0"":0.8319782190727312,""1"":0.8319782373837253}","{""0"":0.900208599690465,""1"":0.5088539104771274}","{""0"":0.8701138211382113,""1"":0.5824887387387387}","{""0_0"":13378,""0_1"":1997,""1_0"":1483,""1_1"":2069}",false,False,
1rr6qea0,run_20251112-140046_run,2026-02-04T15:54:42Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d128_L4,128,4,4,512,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,10,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.3995046019554138,0.816135679188461,0.7140462995035015,0.8319782373837253,0.3995045645709601,0.1276206523180008,0.5242117117117117,0.18890765765765766,0.125,0.022804054054054054,0.0007265893942723212,0.5264244579945799,0.026808288951188912,33035520.0,,794114,794114,793088,258,0,5762,9.1535,8,success,best_val,0063a9ca012b15c4d30fc3717a81b7c2230cbd3fb01b5fe95d5fac892a928ae7,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:16:49.182011+00:00,2.4.1,12.1,NVIDIA L40S,45.98,2.92352698976174,2.9689869843423367,3.2175518572330475,3.2317843288183212,0.2606516432206263,0.2762655286824156,1853289.4872620022,4284.76318359375,,,,,,,"{""0"":0.8319782190727312,""1"":0.8319782373837253}","{""0"":0.900208599690465,""1"":0.5088539104771274}","{""0"":0.8701138211382113,""1"":0.5824887387387387}","{""0_0"":13378,""0_1"":1997,""1_0"":1483,""1_1"":2069}",false,False,
f2844t88,run_20251112-144648_run,2026-02-04T15:54:44Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d128_L4,128,4,4,512,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,2,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.4075225591659546,0.8122259206424685,0.7111824656639478,0.8275861532263972,0.4075225232793983,0.1294977664947509,0.504786036036036,0.20439189189189189,0.12331081081081081,0.016047297297297296,0.0006747418149857174,0.520282373837252,0.04121338159401732,33035520.0,,794114,794114,793088,258,0,5762,9.1535,1,success,best_val,3cafaf7a0b1f45846d9faafbc78c05920d777ec735ac20495b4619432e717620,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:15:59.686024+00:00,2.4.1,12.1,NVIDIA L40S,45.61,3.10977018205449,3.125371877104044,3.2615987583994865,3.289130050688982,0.2614934161101701,0.2759539148200929,1855382.2667592757,4284.76318359375,,,,,,,"{""0"":0.8275861532263971,""1"":0.8275861532263972}","{""0"":0.9007933817047535,""1"":0.49976076555023924}","{""0"":0.864,""1"":0.5881193693693694}","{""0_0"":13284,""0_1"":2091,""1_0"":1463,""1_1"":2089}",false,False,
o02e1cdj,run_20251112-145147_run,2026-02-04T15:54:46Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d128_L4,128,4,4,512,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,2,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.4075225591659546,0.8122259206424685,0.7111824656639478,0.8275861532263972,0.4075225232793983,0.1294977664947509,0.504786036036036,0.20439189189189189,0.12331081081081081,0.016047297297297296,0.0006747418149857174,0.520282373837252,0.04121338159401732,33035520.0,,794114,794114,793088,258,0,5762,9.1535,1,success,best_val,3cafaf7a0b1f45846d9faafbc78c05920d777ec735ac20495b4619432e717620,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:15:11.285243+00:00,2.4.1,12.1,NVIDIA L40S,45.41,2.658309459220618,2.589011564850807,3.201188053935766,3.260586876422167,0.26149136716412613,0.2759313039086919,1855534.3041811062,4284.76318359375,,,,,,,"{""0"":0.8275861532263971,""1"":0.8275861532263972}","{""0"":0.9007933817047535,""1"":0.49976076555023924}","{""0"":0.864,""1"":0.5881193693693694}","{""0_0"":13284,""0_1"":2091,""1_0"":1463,""1_1"":2089}",false,False,
qgdjdevw,run_20251112-145947_run,2026-02-04T15:54:48Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d128_L2,128,2,1,512,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,2,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.4161474406719208,0.8179848893115655,0.6792406727465812,0.805267084157328,0.4161474621371646,0.1309385299682617,0.45242117117117114,0.13231981981981983,0.08164414414414414,0.011824324324324325,0.000432542298395957,0.4727058888156449,0.053117884728360196,16520448.0,,397570,397570,396544,258,0,2946,4.5878,0,success,best_val,de8a086460e8007496e58f1ef2e276b5088819484dce2b6d7f6f83af9b61570f,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:14:47.388449+00:00,2.4.1,12.1,NVIDIA L40S,20.73,1.6333687072619796,1.662611961364746,1.7110961489379406,1.720970030874014,0.10464220016729087,0.10487985607142036,4881776.340838432,4283.25048828125,,,,,,,"{""0"":0.8052670933128251,""1"":0.805267084157328}","{""0"":0.8728125,""1"":0.5182781004441408}","{""0"":0.9082926829268293,""1"":0.4270833333333333}","{""0_0"":13965,""0_1"":1410,""1_0"":2035,""1_1"":1517}",false,False,
5iq7wrj9,run_20251113-111008_run,2026-02-04T15:54:51Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d128_L2,128,2,1,512,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,2,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.4161474406719208,0.8179848893115655,0.6792406727465812,0.805267084157328,0.4161474621371646,0.1309385299682617,0.45242117117117114,0.13231981981981983,0.08164414414414414,0.011824324324324325,0.000432542298395957,0.4727058888156449,0.053117884728360196,16520448.0,,397570,397570,396544,258,0,2946,4.5878,0,success,best_val,de8a086460e8007496e58f1ef2e276b5088819484dce2b6d7f6f83af9b61570f,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:14:23.774090+00:00,2.4.1,12.1,NVIDIA L40S,20.48,1.8169356952421367,1.816625241190195,1.848543994128704,1.8607517704367638,0.10525241148570785,0.10515830693748285,4868849.783825319,4283.25048828125,,,,,,,"{""0"":0.8052670933128251,""1"":0.805267084157328}","{""0"":0.8728125,""1"":0.5182781004441408}","{""0"":0.9082926829268293,""1"":0.4270833333333333}","{""0_0"":13965,""0_1"":1410,""1_0"":2035,""1_1"":1517}",false,False,
oryodnmg,run_20251113-113008_run,2026-02-04T15:54:53Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,model,,sinusoidal,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d128_L4,128,4,4,512,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,40,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.3697889447212219,0.837163840016907,0.7387410792279927,0.8510026642496153,0.3697889484761232,0.1167008057236671,0.5746058558558559,0.23592342342342343,0.16103603603603603,0.020551801801801804,0.000889035376840255,0.5737884439317366,0.01105681173698255,33035520.0,,794114,794114,793088,258,0,5762,9.1535,30,success,best_val,1817c8e01f9a7057bbee17c49f1e8c076ac448000bbc573c58b4c8a3d916a9ab,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:13:36.036978+00:00,2.4.1,12.1,NVIDIA L40S,45.94,2.742155073210597,2.713460009545088,2.7911271899938583,3.945792093873024,0.25952594089176273,0.2765854171184401,1851146.0413719139,4284.76318359375,,,,,,,"{""0"":0.8510026459386215,""1"":0.8510026642496153}","{""0"":0.9052013975871844,""1"":0.562533262373603}","{""0"":0.8930731707317073,""1"":0.5951576576576577}","{""0_0"":13731,""0_1"":1644,""1_0"":1438,""1_1"":2114}",false,False,
740cl16s,run_20251114-150440_compare_norm_pos_pool_job000,2026-02-04T15:54:55Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251114-150440_compare_norm_pos_pool,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d256_L6,256,6,8,1024,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,50,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.6282119750976562,0.6549902256036351,0.608163331689813,0.7944044715447154,0.6282120146677642,0.2188534438610077,0.42454954954954954,0.13231981981981983,0.0838963963963964,0.015202702702702704,0.0004530872335750385,0.4479114571888963,0.05247579018274944,198191616.0,,4740610,4740610,4738560,514,0,17154,54.3457,0,success,best_val,7bd31d53870766dfb7cd1d4ad9157dcc24dc9fb50c2d402c3d9ffd33b2d6512b,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:11:08.870326+00:00,2.4.1,12.1,NVIDIA L40S,146.01,5.232269850093871,5.233258008956909,5.30012883245945,5.332487635314465,0.9068558915168978,0.9565961976932158,535231.0632581046,8555.80859375,,,,,,,"{""0"":0.7944044623892186,""1"":0.7944044715447154}","{""0"":0.9380881624566617,""1"":0.3314085144927536}","{""0"":0.6159349593495935,""1"":0.8240427927927928}","{""0_0"":9470,""0_1"":5905,""1_0"":625,""1_1"":2927}",false,False,
8ty4wmvq,run_20251114-150838_compare_norm_pos_pool_trial_job000,2026-02-04T15:54:58Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251114-150838_compare_norm_pos_pool_trial,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d256_L6,256,6,8,1024,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,2,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.6282119750976562,0.6549902256036351,0.608163331689813,0.7944044715447154,0.6282120146677642,0.2188534438610077,0.42454954954954954,0.13231981981981983,0.0838963963963964,0.015202702702702704,0.0004530872335750385,0.4479114571888963,0.05247579018274944,198191616.0,,4740610,4740610,4738560,514,0,17154,54.3457,0,success,best_val,fdf6ecc995df088ff82c9a0689736669f1c1aadd0d1a6e8026c4520678e58461,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:08:38.609754+00:00,2.4.1,12.1,NVIDIA L40S,146.46,4.58965627476573,4.672039765864611,4.880144260823727,4.954715725034475,0.9076085470951512,0.9605870863242671,533007.3736043993,8555.80859375,,,,,,,"{""0"":0.7944044623892186,""1"":0.7944044715447154}","{""0"":0.9380881624566617,""1"":0.3314085144927536}","{""0"":0.6159349593495935,""1"":0.8240427927927928}","{""0_0"":9470,""0_1"":5905,""1_0"":625,""1_1"":2927}",false,False,
dcd45m8m,run_20251114-150838_compare_norm_pos_pool_trial_job001,2026-02-04T15:55:00Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event"",""needs_review""]",exp_20251114-150838_compare_norm_pos_pool_trial,thesis-ml,pre,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,mean,"[0,1,2,3]",,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,4t | ttH,d256_L6,256,6,8,1024,0.1,,,,,,,,,,,,,,,,,,,,false,,,,,,false,,,,,,,,,2,0.0001,0.01,64,,1000,cosine,0.0,1.0,,,,,,identity,0.45864805579185486,0.7789929730015323,0.681704174320413,0.7946412143851169,0.4586480319178354,0.1487133055925369,0.44228603603603606,0.17905405405405406,0.11655405405405406,0.02027027027027027,0.0006759686515784078,0.4433423057203545,0.04266735783984746,198191616.0,,4740354,4740354,4738560,514,0,17154,54.3417,1,success,best_val,705964d4c74342d04d495fec24c22f693d196a9eab7f671535c8dbd348ab0659,807ffb27c8274c631d15ba472fe74561561b92bed55297fc0d78a80b32b54309,eval_v2.1,2026-04-30T20:06:11.973426+00:00,2.4.1,12.1,NVIDIA L40S,143.74,5.324828706216067,5.270824767649174,5.378326866775751,6.792213302105665,0.8692790726126987,0.9363841963931918,546784.1105949304,8107.1826171875,,,,,,,"{""0"":0.7946412235406138,""1"":0.7946412143851169}","{""0"":0.89925799086758,""1"":0.43575646507839544}","{""0"":0.8197723577235773,""1"":0.6024774774774775}","{""0_0"":12604,""0_1"":2771,""1_0"":1412,""1_1"":2140}",false,False,
